IBRC_Geo_ID,Metrofips/Microfips,Description,Year,Geography,Total Population,Population 0-4,Population 5-17,Population 18-24,Population 25-44,Population 45-64,Population 65+,Population Under 18,Population 18-54,Population 55+,Male Population,Female Population
243660,43660,"Snyder, TX",2013,Micro,17258,1281,3126,1711,4448,4282,2410,4407,8406,4445,9307,7951
243660,43660,"Snyder, TX",2014,Micro,17367,1291,3125,1775,4524,4239,2413,4416,8481,4470,9352,8015
243660,43660,"Snyder, TX",2015,Micro,17565,1316,3162,1786,4622,4217,2462,4478,8543,4544,9494,8071
243660,43660,"Snyder, TX",2016,Micro,17417,1239,3236,1721,4596,4131,2494,4475,8408,4534,9417,8000
243660,43660,"Snyder, TX",2017,Micro,17020,1169,3150,1600,4478,4095,2528,4319,8170,4531,9197,7823
243660,43660,"Snyder, TX",2018,Micro,16838,1150,3098,1577,4483,3991,2539,4248,8046,4544,9101,7737
243660,43660,"Snyder, TX",2019,Micro,16655,1121,3047,1573,4509,3897,2508,4168,8019,4468,9000,7655
243660,43660,"Snyder, TX",2020,Micro,16922,1136,3225,1642,4492,3914,2513,4361,8036,4548,9036,7886
243660,43660,"Snyder, TX",2021,Micro,16817,1084,3187,1671,4457,3888,2530,4271,8012,4557,9034,7783
243660,43660,"Snyder, TX",2022,Micro,16258,1035,3226,1593,4200,3639,2565,4261,7538,4484,8488,7770
243660,43660,"Snyder, TX",2023,Micro,16230,1026,3213,1581,4199,3594,2617,4239,7518,4481,8502,7728
243660,43660,"Snyder, TX",2024,Micro,16211,1018,3135,1644,4131,3593,2690,4153,7558,NULL,8500,7711
243700,43700,"Somerset, KY",2000,Micro,56428,3314,9862,4522,16073,14123,8534,13176,28577,14675,27591,28837
243700,43700,"Somerset, KY",2001,Micro,56911,3349,9878,4532,16000,14513,8639,13227,28751,14933,27827,29084
243700,43700,"Somerset, KY",2002,Micro,57545,3521,9885,4597,15823,14946,8773,13406,28768,15371,28068,29477
243700,43700,"Somerset, KY",2003,Micro,58232,3545,9941,4658,15924,15292,8872,13486,28975,15771,28386,29846
243700,43700,"Somerset, KY",2004,Micro,59175,3686,9970,4721,16004,15708,9086,13656,29373,16146,28883,30292
243700,43700,"Somerset, KY",2005,Micro,59950,3781,9994,4667,16062,16143,9303,13775,29577,16598,29281,30669
243700,43700,"Somerset, KY",2006,Micro,60752,3839,10145,4555,16020,16600,9593,13984,29527,17241,29653,31099
243700,43700,"Somerset, KY",2007,Micro,61440,3797,10272,4677,15922,16973,9799,14069,29665,17706,30037,31403
243700,43700,"Somerset, KY",2008,Micro,62270,3852,10306,4763,15912,17440,9997,14158,29923,18189,30376,31894
243700,43700,"Somerset, KY",2009,Micro,62711,3931,10385,4774,15732,17752,10137,14316,29826,18569,30608,32103
243700,43700,"Somerset, KY",2010,Micro,63195,3842,10548,4822,15739,17958,10286,14390,29938,18867,30859,32336
243700,43700,"Somerset, KY",2011,Micro,63519,3728,10677,4850,15656,18143,10465,14405,29874,19240,31004,32515
243700,43700,"Somerset, KY",2012,Micro,63528,3783,10628,4883,15517,17936,10781,14411,29619,19498,31009,32519
243700,43700,"Somerset, KY",2013,Micro,63815,3818,10730,5000,15359,17866,11042,14548,29494,19773,31185,32630
243700,43700,"Somerset, KY",2014,Micro,63894,3764,10696,4984,15306,17838,11306,14460,29319,20115,31193,32701
243700,43700,"Somerset, KY",2015,Micro,63898,3717,10688,4802,15344,17788,11559,14405,29106,20387,31237,32661
243700,43700,"Somerset, KY",2016,Micro,64061,3718,10626,4687,15316,17854,11860,14344,28958,20759,31308,32753
243700,43700,"Somerset, KY",2017,Micro,64377,3756,10685,4681,15411,17880,11964,14441,28955,20981,31416,32961
243700,43700,"Somerset, KY",2018,Micro,64735,3820,10680,4651,15495,17877,12212,14500,28889,21346,31585,33150
243700,43700,"Somerset, KY",2019,Micro,65243,3812,10692,4638,15638,17895,12568,14504,28948,21791,31789,33454
243700,43700,"Somerset, KY",2020,Micro,65112,3720,10766,4633,15618,17879,12496,14486,28894,21732,32002,33110
243700,43700,"Somerset, KY",2021,Micro,65538,3706,10824,4719,15789,17781,12719,14530,29077,21961,32302,33236
243700,43700,"Somerset, KY",2022,Micro,65776,3652,10785,4692,15803,17824,13020,14437,29048,22303,32433,33343
243700,43700,"Somerset, KY",2023,Micro,66219,3551,10842,4846,15797,17821,13362,14393,29231,22604,32612,33607
243700,43700,"Somerset, KY",2024,Micro,66842,3586,10824,4912,16012,17869,13639,14410,29528,NULL,32869,33973
243740,43740,"Somerset, PA",2000,Micro,80034,4187,13659,6082,22157,19521,14428,17846,39763,22425,39988,40046
243740,43740,"Somerset, PA",2001,Micro,79523,4105,13476,6035,21708,19901,14298,17581,39652,22290,39773,39750
243740,43740,"Somerset, PA",2002,Micro,79621,4028,13207,6253,21231,20522,14380,17235,39555,22831,40031,39590
243740,43740,"Somerset, PA",2003,Micro,79754,4009,12977,6268,20929,21156,14415,16986,39556,23212,40295,39459
243740,43740,"Somerset, PA",2004,Micro,79402,3952,12767,6196,20531,21666,14290,16719,39282,23401,40257,39145
243740,43740,"Somerset, PA",2005,Micro,79015,3931,12452,6090,20128,22129,14285,16383,38832,23800,40186,38829
243740,43740,"Somerset, PA",2006,Micro,78834,3792,12382,5999,19772,22551,14338,16174,38470,24190,40169,38665
243740,43740,"Somerset, PA",2007,Micro,78490,3773,12051,5997,19440,22963,14266,15824,38200,24466,40132,38358
243740,43740,"Somerset, PA",2008,Micro,78120,3739,11810,5872,19221,23122,14356,15549,37760,24811,40106,38014
243740,43740,"Somerset, PA",2009,Micro,78025,3726,11585,5798,19034,23471,14411,15311,37376,25338,40165,37860
243740,43740,"Somerset, PA",2010,Micro,77763,3747,11358,5751,18742,23686,14479,15105,36921,25737,40044,37719
243740,43740,"Somerset, PA",2011,Micro,77287,3654,11109,5812,18446,23818,14448,14763,36469,26055,39880,37407
243740,43740,"Somerset, PA",2012,Micro,77028,3578,10916,5812,18228,23595,14899,14494,35935,26599,39841,37187
243740,43740,"Somerset, PA",2013,Micro,76607,3487,10779,5811,18135,23312,15083,14266,35473,26868,39747,36860
243740,43740,"Somerset, PA",2014,Micro,76167,3495,10576,5786,17924,22998,15388,14071,34891,27205,39550,36617
243740,43740,"Somerset, PA",2015,Micro,75404,3360,10423,5627,17722,22620,15652,13783,34188,27433,39257,36147
243740,43740,"Somerset, PA",2016,Micro,74890,3395,10214,5505,17515,22375,15886,13609,33593,27688,39044,35846
243740,43740,"Somerset, PA",2017,Micro,74273,3389,10075,5331,17261,22091,16126,13464,32954,27855,38744,35529
243740,43740,"Somerset, PA",2018,Micro,73951,3453,9841,5249,17194,21746,16468,13294,32622,28035,38693,35258
243740,43740,"Somerset, PA",2019,Micro,73442,3482,9710,5115,16991,21299,16845,13192,31987,28263,38391,35051
243740,43740,"Somerset, PA",2020,Micro,74014,3556,9985,5132,16958,21416,16967,13541,31938,28539,38868,35146
243740,43740,"Somerset, PA",2021,Micro,72994,3451,9953,4984,16659,20845,17102,13404,31131,28457,38089,34905
243740,43740,"Somerset, PA",2022,Micro,72613,3377,9854,4971,16628,20451,17332,13231,30947,28450,37977,34636
243740,43740,"Somerset, PA",2023,Micro,72233,3226,9781,4963,16564,20011,17688,13007,30770,28482,37880,34353
243740,43740,"Somerset, PA",2024,Micro,72134,3134,9771,4926,16681,19581,18041,12905,30753,NULL,37937,34197
243760,43760,"Sonora, CA",2000,Micro,54658,2479,8861,4160,13779,15313,10066,11340,26916,16402,28804,25854
243760,43760,"Sonora, CA",2001,Micro,55253,2401,8880,4406,13512,15971,10083,11281,27223,16749,29191,26062
243760,43760,"Sonora, CA",2002,Micro,55850,2369,8806,4547,13325,16607,10196,11175,27325,17350,29494,26356
243760,43760,"Sonora, CA",2003,Micro,56513,2411,8755,4701,13213,17095,10338,11166,27429,17918,29835,26678
243760,43760,"Sonora, CA",2004,Micro,56602,2335,8604,4702,13060,17505,10396,10939,27310,18353,29849,26753
243760,43760,"Sonora, CA",2005,Micro,56788,2344,8519,4731,12834,17897,10463,10863,27177,18748,29912,26876
243760,43760,"Sonora, CA",2006,Micro,56680,2317,8346,4561,12672,18255,10529,10663,26832,19185,29856,26824
243760,43760,"Sonora, CA",2007,Micro,56339,2312,8056,4546,12440,18320,10665,10368,26387,19584,29727,26612
243760,43760,"Sonora, CA",2008,Micro,56320,2471,7732,4442,12442,18291,10942,10203,25976,20141,29732,26588
243760,43760,"Sonora, CA",2009,Micro,55845,2453,7515,4351,12225,18180,11121,9968,25381,20496,29445,26400
243760,43760,"Sonora, CA",2010,Micro,55164,2326,7296,4215,12021,17950,11356,9622,24709,20833,29107,26057
243760,43760,"Sonora, CA",2011,Micro,54808,2276,7099,4210,11965,17678,11580,9375,24238,21195,28824,25984
243760,43760,"Sonora, CA",2012,Micro,54201,2272,6959,4211,11759,16995,12005,9231,23551,21419,28421,25780
243760,43760,"Sonora, CA",2013,Micro,53975,2321,6827,4163,11630,16681,12353,9148,23031,21796,28173,25802
243760,43760,"Sonora, CA",2014,Micro,53830,2350,6692,4040,11764,16308,12676,9042,22741,22047,28095,25735
243760,43760,"Sonora, CA",2015,Micro,53599,2406,6521,3943,11727,15977,13025,8927,22319,22353,27845,25754
243760,43760,"Sonora, CA",2016,Micro,53729,2356,6522,3862,11885,15740,13364,8878,22258,22593,27860,25869
243760,43760,"Sonora, CA",2017,Micro,53953,2347,6600,3721,12219,15273,13793,8947,22233,22773,27990,25963
243760,43760,"Sonora, CA",2018,Micro,54250,2387,6699,3645,12495,14864,14160,9086,22197,22967,28151,26099
243760,43760,"Sonora, CA",2019,Micro,54290,2385,6733,3559,12611,14406,14596,9118,22018,23154,28131,26159
243760,43760,"Sonora, CA",2020,Micro,55397,2452,7145,3499,12850,14472,14979,9597,22235,23560,28670,26727
243760,43760,"Sonora, CA",2021,Micro,55126,2391,7157,3400,12907,14060,15211,9548,22143,23452,28401,26725
243760,43760,"Sonora, CA",2022,Micro,53951,2368,7105,3308,12482,13390,15298,9473,21401,23188,27494,26457
243760,43760,"Sonora, CA",2023,Micro,54123,2312,7017,3400,12918,13029,15447,9329,21979,22924,27835,26288
243760,43760,"Sonora, CA",2024,Micro,53893,2248,6984,3463,12873,12683,15642,9232,22036,NULL,27724,26169
243780,43780,"South Bend-Mishawaka, MI",2000,Metro,316991,21754,59552,35337,88125,69175,43048,81306,166392,69293,153840,163151
243780,43780,"South Bend-Mishawaka, MI",2001,Metro,316897,21699,59379,35350,86524,71108,42837,81078,166272,69547,153921,162976
243780,43780,"South Bend-Mishawaka, MI",2002,Metro,316678,21595,58936,35143,84946,73277,42781,80531,164857,71290,153813,162865
243780,43780,"South Bend-Mishawaka, MI",2003,Metro,316545,21468,58474,34859,83863,75077,42804,79942,163931,72672,153824,162721
243780,43780,"South Bend-Mishawaka, MI",2004,Metro,316831,21416,58141,34680,83018,76890,42686,79557,163243,74031,154071,162760
243780,43780,"South Bend-Mishawaka, MI",2005,Metro,317221,21449,58029,34515,81929,78817,42482,79478,162238,75505,154326,162895
243780,43780,"South Bend-Mishawaka, MI",2006,Metro,317778,21145,58292,34335,81200,80528,42278,79437,161622,76719,154839,162939
243780,43780,"South Bend-Mishawaka, MI",2007,Metro,318668,21066,58295,33976,80685,81981,42665,79361,160893,78414,155350,163318
243780,43780,"South Bend-Mishawaka, MI",2008,Metro,319966,21220,58025,34335,79997,83009,43380,79245,160438,80283,155840,164126
243780,43780,"South Bend-Mishawaka, MI",2009,Metro,319189,20876,57457,34234,78621,84325,43676,78333,158684,82172,155520,163669
243780,43780,"South Bend-Mishawaka, MI",2010,Metro,319044,20648,57194,34080,77830,85289,44003,77842,157245,83957,155418,163626
243780,43780,"South Bend-Mishawaka, MI",2011,Metro,318936,20383,56641,34260,77555,85662,44435,77024,156148,85764,155418,163518
243780,43780,"South Bend-Mishawaka, MI",2012,Metro,318391,20109,56094,34210,77010,85092,45876,76203,154695,87493,155044,163347
243780,43780,"South Bend-Mishawaka, MI",2013,Metro,318789,20009,55621,34318,77214,84636,46991,75630,153970,89189,155418,163371
243780,43780,"South Bend-Mishawaka, MI",2014,Metro,319608,20103,55399,34201,77461,84178,48266,75502,153250,90856,156012,163596
243780,43780,"South Bend-Mishawaka, MI",2015,Metro,319937,20065,55073,34246,77264,83892,49397,75138,152581,92218,156255,163682
243780,43780,"South Bend-Mishawaka, MI",2016,Metro,321368,19973,55070,34390,77710,83511,50714,75043,152660,93665,157015,164353
243780,43780,"South Bend-Mishawaka, MI",2017,Metro,321753,20081,54795,34037,78274,82566,52000,74876,152105,94772,157204,164549
243780,43780,"South Bend-Mishawaka, MI",2018,Metro,322734,19909,54789,33945,79169,81465,53457,74698,152116,95920,157958,164776
243780,43780,"South Bend-Mishawaka, MI",2019,Metro,323542,20002,54353,33838,80168,80118,55063,74355,152043,97144,158528,165014
243780,43780,"South Bend-Mishawaka, MI",2020,Metro,324241,19560,55046,34600,80182,79486,55367,74606,152611,97029,159530,164711
243780,43780,"South Bend-Mishawaka, MI",2021,Metro,323838,19227,54704,34807,80692,78106,56302,73931,152801,97092,159245,164593
243780,43780,"South Bend-Mishawaka, MI",2022,Metro,324205,19087,54554,34808,81233,76959,57564,73641,153106,97411,159239,164966
243780,43780,"South Bend-Mishawaka, MI",2023,Metro,325224,18922,54611,35135,81690,75951,58915,73533,153829,97899,159659,165565
243780,43780,"South Bend-Mishawaka, MI",2024,Metro,325294,18486,54162,35109,82162,75108,60267,72648,154191,NULL,159607,165687
243890,43890,"Sparta, WI",2000,Micro,40984,2746,8787,3150,11200,9409,5692,11533,20104,9347,20665,20319
243890,43890,"Sparta, WI",2001,Micro,41298,2792,8792,3154,11029,9786,5745,11584,20184,9530,20874,20424
243890,43890,"Sparta, WI",2002,Micro,41611,2821,8674,3275,10897,10166,5778,11495,20240,9876,21026,20585
243890,43890,"Sparta, WI",2003,Micro,41712,2849,8431,3426,10661,10511,5834,11280,20297,10135,21119,20593
243890,43890,"Sparta, WI",2004,Micro,42229,2930,8429,3500,10671,10900,5799,11359,20510,10360,21320,20909
243890,43890,"Sparta, WI",2005,Micro,42604,3050,8338,3498,10622,11285,5811,11388,20571,10645,21557,21047
243890,43890,"Sparta, WI",2006,Micro,43208,3036,8406,3474,10693,11667,5932,11442,20789,10977,21922,21286
243890,43890,"Sparta, WI",2007,Micro,43729,3156,8419,3383,10799,11963,6009,11575,20947,11207,22172,21557
243890,43890,"Sparta, WI",2008,Micro,44157,3230,8418,3376,10768,12225,6140,11648,20964,11545,22399,21758
243890,43890,"Sparta, WI",2009,Micro,44437,3196,8392,3395,10740,12516,6198,11588,21044,11805,22534,21903
243890,43890,"Sparta, WI",2010,Micro,44813,3252,8442,3261,10808,12778,6272,11694,21024,12095,22712,22101
243890,43890,"Sparta, WI",2011,Micro,45059,3250,8460,3279,10766,12939,6365,11710,20961,12388,22846,22213
243890,43890,"Sparta, WI",2012,Micro,45008,3244,8398,3233,10707,12832,6594,11642,20704,12662,22765,22243
243890,43890,"Sparta, WI",2013,Micro,45123,3150,8470,3263,10702,12783,6755,11620,20608,12895,22879,22244
243890,43890,"Sparta, WI",2014,Micro,45162,3116,8402,3311,10680,12685,6968,11518,20380,13264,22871,22291
243890,43890,"Sparta, WI",2015,Micro,45314,3114,8470,3265,10722,12607,7136,11584,20157,13573,22941,22373
243890,43890,"Sparta, WI",2016,Micro,45505,3150,8437,3239,10754,12564,7361,11587,20031,13887,23095,22410
243890,43890,"Sparta, WI",2017,Micro,45818,3119,8509,3264,10810,12504,7612,11628,19985,14205,23251,22567
243890,43890,"Sparta, WI",2018,Micro,46197,3145,8595,3282,11058,12344,7773,11740,20079,14378,23422,22775
243890,43890,"Sparta, WI",2019,Micro,46674,3095,8602,3266,11316,12327,8068,11697,20229,14748,23869,22805
243890,43890,"Sparta, WI",2020,Micro,46299,2993,8870,3235,11077,12062,8062,11863,19779,14658,23663,22636
243890,43890,"Sparta, WI",2021,Micro,46157,2829,8906,3297,10998,11982,8145,11735,19683,14736,23539,22618
243890,43890,"Sparta, WI",2022,Micro,46021,2863,8752,3301,10983,11808,8314,11615,19623,14782,23460,22561
243890,43890,"Sparta, WI",2023,Micro,46193,2952,8741,3301,11043,11627,8529,11693,19650,14834,23515,22678
243890,43890,"Sparta, WI",2024,Micro,46370,2978,8739,3354,11036,11433,8830,11717,19706,NULL,23580,22790
243900,43900,"Spartanburg, SC",2000,Metro,284414,18653,51439,26055,84119,67630,36518,70092,150352,63970,137860,146554
243900,43900,"Spartanburg, SC",2001,Metro,286282,18630,52098,26210,83513,69254,36577,70728,150938,64616,138826,147456
243900,43900,"Spartanburg, SC",2002,Metro,288166,18806,52403,26630,82571,71065,36691,71209,150612,66345,139774,148392
243900,43900,"Spartanburg, SC",2003,Metro,289742,18827,52768,26613,81914,72866,36754,71595,150350,67797,140482,149260
243900,43900,"Spartanburg, SC",2004,Metro,291107,18992,52859,26639,81142,74494,36981,71851,149988,69268,141095,150012
243900,43900,"Spartanburg, SC",2005,Metro,293722,19157,53261,26663,80697,76277,37667,72418,150142,71162,142373,151349
243900,43900,"Spartanburg, SC",2006,Metro,298146,19532,53916,26800,80717,78224,38957,73448,151031,73667,144414,153732
243900,43900,"Spartanburg, SC",2007,Metro,303275,20059,54777,27577,80656,80408,39798,74836,152563,75876,146994,156281
243900,43900,"Spartanburg, SC",2008,Metro,308845,20710,55341,28631,80934,82067,41162,76051,154526,78268,149675,159170
243900,43900,"Spartanburg, SC",2009,Metro,312435,20943,55473,29784,80354,83728,42153,76416,155648,80371,151220,161215
243900,43900,"Spartanburg, SC",2010,Metro,313683,20570,55342,30159,79345,85007,43260,75912,155006,82765,151727,161956
243900,43900,"Spartanburg, SC",2011,Metro,314834,20578,54910,30774,78497,85819,44256,75488,154587,84759,152306,162528
243900,43900,"Spartanburg, SC",2012,Metro,316476,20239,55116,30980,78258,85645,46238,75355,154376,86745,153150,163326
243900,43900,"Spartanburg, SC",2013,Metro,318536,19878,55427,31167,78558,85802,47704,75305,154649,88582,154219,164317
243900,43900,"Spartanburg, SC",2014,Metro,321058,19684,55672,31036,79312,85939,49415,75356,155123,90579,155430,165628
243900,43900,"Spartanburg, SC",2015,Metro,324472,19596,56088,30496,80606,86705,50981,75684,155980,92808,157033,167439
243900,43900,"Spartanburg, SC",2016,Metro,328678,19824,56411,30213,82094,87398,52738,76235,157288,95155,159249,169429
243900,43900,"Spartanburg, SC",2017,Metro,334412,20195,57089,30248,84057,88388,54435,77284,159711,97417,162165,172247
243900,43900,"Spartanburg, SC",2018,Metro,341817,20863,58072,30511,86763,89381,56227,78935,162777,100105,165510,176307
243900,43900,"Spartanburg, SC",2019,Metro,347475,21218,58617,30656,88919,89982,58083,79835,164696,102944,168404,179071
243900,43900,"Spartanburg, SC",2020,Metro,356587,21547,61426,31202,91681,91772,58959,82973,168649,104948,173721,182866
243900,43900,"Spartanburg, SC",2021,Metro,362480,21799,62364,31822,94181,92170,60144,84163,171567,106718,176543,185937
243900,43900,"Spartanburg, SC",2022,Metro,373242,22464,64325,32709,98189,93458,62097,86789,177002,109281,181731,191511
243900,43900,"Spartanburg, SC",2023,Metro,385441,22989,66466,33772,102549,95164,64501,89455,183109,112446,187710,197731
243900,43900,"Spartanburg, SC",2024,Metro,395934,23150,67645,34818,106850,96433,67038,90795,188891,NULL,192534,203400
243940,43940,"Spearfish, SD",2000,Micro,21763,1054,3977,2981,5504,5055,3192,5031,11635,5097,10708,11055
243940,43940,"Spearfish, SD",2001,Micro,21738,1056,3842,3167,5222,5200,3251,4898,11617,5223,10682,11056
243940,43940,"Spearfish, SD",2002,Micro,21763,1077,3708,3239,5068,5399,3272,4785,11629,5349,10737,11026
243940,43940,"Spearfish, SD",2003,Micro,22135,1142,3643,3394,4976,5664,3316,4785,11793,5557,10946,11189
243940,43940,"Spearfish, SD",2004,Micro,22610,1216,3548,3533,4994,5892,3427,4764,12019,5827,11200,11410
243940,43940,"Spearfish, SD",2005,Micro,22889,1242,3441,3519,4984,6150,3553,4683,12092,6114,11365,11524
243940,43940,"Spearfish, SD",2006,Micro,23172,1227,3448,3505,4967,6369,3656,4675,12085,6412,11448,11724
243940,43940,"Spearfish, SD",2007,Micro,23543,1307,3435,3434,5043,6588,3736,4742,12142,6659,11631,11912
243940,43940,"Spearfish, SD",2008,Micro,23659,1358,3371,3320,5014,6752,3844,4729,11948,6982,11675,11984
243940,43940,"Spearfish, SD",2009,Micro,23781,1320,3380,3239,5083,6838,3921,4700,11827,7254,11792,11989
243940,43940,"Spearfish, SD",2010,Micro,24204,1389,3352,3209,5180,7054,4020,4741,11877,7586,11987,12217
243940,43940,"Spearfish, SD",2011,Micro,24335,1347,3326,3226,5280,7041,4115,4673,11840,7822,12077,12258
243940,43940,"Spearfish, SD",2012,Micro,24418,1274,3304,3172,5383,7060,4225,4578,11792,8048,12134,12284
243940,43940,"Spearfish, SD",2013,Micro,24962,1235,3415,3265,5527,7120,4400,4650,11991,8321,12385,12577
243940,43940,"Spearfish, SD",2014,Micro,24759,1187,3367,3061,5486,7049,4609,4554,11588,8617,12365,12394
243940,43940,"Spearfish, SD",2015,Micro,24862,1172,3355,3023,5513,7005,4794,4527,11455,8880,12407,12455
243940,43940,"Spearfish, SD",2016,Micro,25389,1182,3446,3079,5695,6976,5011,4628,11620,9141,12718,12671
243940,43940,"Spearfish, SD",2017,Micro,25736,1150,3489,3091,5804,6911,5291,4639,11726,9371,12919,12817
243940,43940,"Spearfish, SD",2018,Micro,25776,1104,3464,3012,5872,6725,5599,4568,11633,9575,12898,12878
243940,43940,"Spearfish, SD",2019,Micro,25908,1054,3456,2971,5918,6656,5853,4510,11607,9791,13000,12908
243940,43940,"Spearfish, SD",2020,Micro,25849,1053,3455,2832,5898,6645,5966,4508,11435,9906,13025,12824
243940,43940,"Spearfish, SD",2021,Micro,26169,1055,3429,2868,5962,6635,6220,4484,11550,10127,13185,12984
243940,43940,"Spearfish, SD",2022,Micro,27234,1064,3485,2879,6254,6949,6603,4549,12026,10650,13749,13485
243940,43940,"Spearfish, SD",2023,Micro,28106,1052,3528,2870,6432,7191,7033,4580,12354,11145,14209,13897
243940,43940,"Spearfish, SD",2024,Micro,28809,1119,3457,2904,6549,7375,7405,4576,12655,NULL,14639,14170
243980,43980,"Spencer, IA",2000,Micro,17360,1048,3228,1387,4655,3931,3111,4276,8456,4628,8378,8982
243980,43980,"Spencer, IA",2001,Micro,17256,1018,3200,1346,4501,4094,3097,4218,8384,4654,8353,8903
243980,43980,"Spencer, IA",2002,Micro,17086,1011,3118,1349,4292,4227,3089,4129,8246,4711,8309,8777
243980,43980,"Spencer, IA",2003,Micro,16985,1023,3071,1319,4232,4329,3011,4094,8199,4692,8288,8697
243980,43980,"Spencer, IA",2004,Micro,16960,1050,3032,1279,4200,4370,3029,4082,8122,4756,8264,8696
243980,43980,"Spencer, IA",2005,Micro,16848,1013,3014,1253,4081,4466,3021,4027,8021,4800,8254,8594
243980,43980,"Spencer, IA",2006,Micro,16812,1027,2927,1284,3941,4591,3042,3954,7941,4917,8223,8589
243980,43980,"Spencer, IA",2007,Micro,16725,1057,2869,1217,3895,4675,3012,3926,7799,5000,8202,8523
243980,43980,"Spencer, IA",2008,Micro,16697,1094,2794,1206,3864,4680,3059,3888,7678,5131,8187,8510
243980,43980,"Spencer, IA",2009,Micro,16708,1096,2782,1165,3852,4742,3071,3878,7604,5226,8177,8531
243980,43980,"Spencer, IA",2010,Micro,16633,1066,2754,1182,3785,4787,3059,3820,7472,5341,8157,8476
243980,43980,"Spencer, IA",2011,Micro,16598,1031,2761,1261,3718,4766,3061,3792,7378,5428,8158,8440
243980,43980,"Spencer, IA",2012,Micro,16540,978,2757,1269,3706,4710,3120,3735,7288,5517,8111,8429
243980,43980,"Spencer, IA",2013,Micro,16440,971,2767,1236,3683,4615,3168,3738,7135,5567,8058,8382
243980,43980,"Spencer, IA",2014,Micro,16483,971,2803,1255,3704,4541,3209,3774,7093,5616,8080,8403
243980,43980,"Spencer, IA",2015,Micro,16498,991,2795,1218,3749,4512,3233,3786,7024,5688,8086,8412
243980,43980,"Spencer, IA",2016,Micro,16301,1005,2702,1220,3723,4404,3247,3707,6876,5718,8010,8291
243980,43980,"Spencer, IA",2017,Micro,16151,1009,2630,1130,3785,4304,3293,3639,6763,5749,7925,8226
243980,43980,"Spencer, IA",2018,Micro,16167,997,2666,1145,3781,4199,3379,3663,6731,5773,7911,8256
243980,43980,"Spencer, IA",2019,Micro,16094,1003,2632,1134,3774,4088,3463,3635,6655,5804,7900,8194
243980,43980,"Spencer, IA",2020,Micro,16337,968,2773,1166,3800,4135,3495,3741,6756,5840,8134,8203
243980,43980,"Spencer, IA",2021,Micro,16459,949,2831,1178,3814,4070,3617,3780,6784,5893,8152,8307
243980,43980,"Spencer, IA",2022,Micro,16506,924,2848,1191,3835,4000,3708,3772,6819,5907,8193,8313
243980,43980,"Spencer, IA",2023,Micro,16530,890,2825,1220,3841,3960,3794,3715,6890,5909,8217,8313
243980,43980,"Spencer, IA",2024,Micro,16474,903,2754,1246,3797,3901,3873,3657,6886,NULL,8186,8288
244020,44020,"Spirit Lake, IA",2000,Micro,16460,875,2718,1094,3927,4447,3399,3593,7609,5258,8021,8439
244020,44020,"Spirit Lake, IA",2001,Micro,16477,906,2659,1064,3898,4553,3397,3565,7598,5314,8042,8435
244020,44020,"Spirit Lake, IA",2002,Micro,16351,841,2600,1106,3758,4623,3423,3441,7503,5407,7985,8366
244020,44020,"Spirit Lake, IA",2003,Micro,16339,809,2561,1085,3687,4727,3470,3370,7434,5535,8008,8331
244020,44020,"Spirit Lake, IA",2004,Micro,16506,816,2555,1090,3685,4895,3465,3371,7429,5706,8095,8411
244020,44020,"Spirit Lake, IA",2005,Micro,16644,798,2561,1075,3676,5018,3516,3359,7409,5876,8140,8504
244020,44020,"Spirit Lake, IA",2006,Micro,16667,786,2556,1071,3585,5144,3525,3342,7332,5993,8156,8511
244020,44020,"Spirit Lake, IA",2007,Micro,16634,809,2481,1043,3513,5224,3564,3290,7221,6123,8136,8498
244020,44020,"Spirit Lake, IA",2008,Micro,16690,843,2429,1023,3474,5297,3624,3272,7141,6277,8224,8466
244020,44020,"Spirit Lake, IA",2009,Micro,16666,854,2419,978,3474,5274,3667,3273,7029,6364,8239,8427
244020,44020,"Spirit Lake, IA",2010,Micro,16669,827,2401,925,3516,5274,3726,3228,6945,6496,8270,8399
244020,44020,"Spirit Lake, IA",2011,Micro,16861,830,2429,971,3590,5286,3755,3259,6995,6607,8362,8499
244020,44020,"Spirit Lake, IA",2012,Micro,16929,844,2473,1031,3557,5157,3867,3317,6899,6713,8417,8512
244020,44020,"Spirit Lake, IA",2013,Micro,16883,834,2441,1097,3500,5115,3896,3275,6824,6784,8396,8487
244020,44020,"Spirit Lake, IA",2014,Micro,16845,834,2414,1108,3451,5046,3992,3248,6747,6850,8384,8461
244020,44020,"Spirit Lake, IA",2015,Micro,17009,833,2473,1104,3509,4974,4116,3306,6750,6953,8475,8534
244020,44020,"Spirit Lake, IA",2016,Micro,17135,854,2479,1115,3532,4939,4216,3333,6736,7066,8526,8609
244020,44020,"Spirit Lake, IA",2017,Micro,17167,831,2482,1112,3529,4885,4328,3313,6664,7190,8542,8625
244020,44020,"Spirit Lake, IA",2018,Micro,17159,826,2449,1105,3550,4733,4496,3275,6600,7284,8495,8664
244020,44020,"Spirit Lake, IA",2019,Micro,17290,844,2446,1133,3589,4669,4609,3290,6687,7313,8580,8710
244020,44020,"Spirit Lake, IA",2020,Micro,17773,858,2584,1187,3669,4659,4816,3442,6814,7512,8892,8881
244020,44020,"Spirit Lake, IA",2021,Micro,17876,875,2584,1185,3690,4623,4919,3459,6843,7566,8900,8976
