IBRC_Geo_ID,State,District Name,Year,Total Population,Population 0-4,Population 5-17,Population 18-24,Population 25-44,Population 45-64,Population 65+,Population Under 18,Population 18-54,Population 55+,Male Population,Female Population
6500050                            ,FL,Treasure Coast Regional Planning Council,2021,2171805,102855,299437,153715,489659,564412,561727,402292,903447,865798,1060894,1110911
6500050                            ,FL,Treasure Coast Regional Planning Council,2022,2221501,105986,304957,156761,504485,570226,579086,410943,923573,884832,1085653,1135848
6500050                            ,FL,Treasure Coast Regional Planning Council,2023,2268395,108416,309729,160927,517490,573735,598098,418145,942577,903959,1109152,1159243
6500050                            ,FL,Treasure Coast Regional Planning Council,2024,2310530,110367,313461,166105,530769,575000,614828,423828,962428,NULL,1130926,1179604
6500051                            ,FL,West Florida Regional Planning Council dba Emerald Coast Regional Council,2000,813009,49917,146570,80148,242145,188659,105570,196487,431676,184846,407179,405830
6500051                            ,FL,West Florida Regional Planning Council dba Emerald Coast Regional Council,2001,824272,50278,146325,83961,240067,195687,107954,196603,438385,189284,413561,410711
6500051                            ,FL,West Florida Regional Planning Council dba Emerald Coast Regional Council,2002,838106,51358,146901,87443,238292,203531,110581,198259,442527,197320,420484,417622
6500051                            ,FL,West Florida Regional Planning Council dba Emerald Coast Regional Council,2003,847128,52336,146793,88094,235310,211619,112976,199129,443666,204333,423826,423302
6500051                            ,FL,West Florida Regional Planning Council dba Emerald Coast Regional Council,2004,865580,53804,147524,91991,236781,220169,115311,201328,453347,210905,433687,431893
6500051                            ,FL,West Florida Regional Planning Council dba Emerald Coast Regional Council,2005,877564,54739,148124,92815,236465,228561,116860,202863,458057,216644,439406,438158
6500051                            ,FL,West Florida Regional Planning Council dba Emerald Coast Regional Council,2006,886922,55154,148441,94497,236555,234930,117345,203595,463628,219699,444938,441984
6500051                            ,FL,West Florida Regional Planning Council dba Emerald Coast Regional Council,2007,887388,55733,146724,93154,233425,238958,119394,202457,461193,223738,444685,442703
6500051                            ,FL,West Florida Regional Planning Council dba Emerald Coast Regional Council,2008,891821,56081,144706,94013,231180,242767,123074,200787,461785,229249,446959,444862
6500051                            ,FL,West Florida Regional Planning Council dba Emerald Coast Regional Council,2009,894550,56388,142839,94192,228679,246360,126092,199227,460685,234638,448228,446322
6500051                            ,FL,West Florida Regional Planning Council dba Emerald Coast Regional Council,2010,900711,56105,142428,94162,228387,250691,128938,198533,461149,241029,452018,448693
6500051                            ,FL,West Florida Regional Planning Council dba Emerald Coast Regional Council,2011,908036,56032,142418,95236,229666,253114,131570,198450,461996,247590,456079,451957
6500051                            ,FL,West Florida Regional Planning Council dba Emerald Coast Regional Council,2012,925282,56957,144093,98092,235823,252714,137603,201050,469213,255019,466177,459105
6500051                            ,FL,West Florida Regional Planning Council dba Emerald Coast Regional Council,2013,938413,57411,145362,99542,240860,252353,142885,202773,473068,262572,473674,464739
6500051                            ,FL,West Florida Regional Planning Council dba Emerald Coast Regional Council,2014,949671,58092,146527,97198,245947,253874,148033,204619,473837,271215,479230,470441
6500051                            ,FL,West Florida Regional Planning Council dba Emerald Coast Regional Council,2015,963062,58983,147920,95869,251308,255960,153022,206903,475992,280167,486283,476779
6500051                            ,FL,West Florida Regional Planning Council dba Emerald Coast Regional Council,2016,976259,60093,149907,92588,256510,258956,158205,210000,476716,289543,492211,484048
6500051                            ,FL,West Florida Regional Planning Council dba Emerald Coast Regional Council,2017,989556,60398,151770,91154,261053,261314,163867,212168,478080,299308,498348,491208
6500051                            ,FL,West Florida Regional Planning Council dba Emerald Coast Regional Council,2018,1004947,60918,153910,91484,265874,263216,169545,214828,481377,308742,505390,499557
6500051                            ,FL,West Florida Regional Planning Council dba Emerald Coast Regional Council,2019,1008707,59550,154312,89952,267786,262738,174369,213862,478805,316040,506910,501797
6500051                            ,FL,West Florida Regional Planning Council dba Emerald Coast Regional Council,2020,1019048,59091,160254,88016,270306,265129,176252,219345,479201,320474,513315,505733
6500051                            ,FL,West Florida Regional Planning Council dba Emerald Coast Regional Council,2021,1034181,59021,163231,89929,275627,265491,180882,222252,486087,325857,520236,513945
6500051                            ,FL,West Florida Regional Planning Council dba Emerald Coast Regional Council,2022,1053287,59721,166958,90461,282701,267110,186336,226679,495355,331399,528735,524552
6500051                            ,FL,West Florida Regional Planning Council dba Emerald Coast Regional Council,2023,1075194,60103,170413,92324,290430,268854,193070,230516,507308,337497,539724,535470
6500051                            ,FL,West Florida Regional Planning Council dba Emerald Coast Regional Council,2024,1095174,59967,172753,94495,297372,270572,200015,232720,518846,NULL,550191,544983
6500053                            ,GA,Atlanta Regional Commission,2000,3551151,263098,673847,342222,1270843,743072,258069,936945,2099349,514857,1753731,1797420
6500053                            ,GA,Atlanta Regional Commission,2001,3631832,274204,688333,347776,1283976,774705,262838,962537,2138052,531243,1790961,1840871
6500053                            ,GA,Atlanta Regional Commission,2002,3689644,281185,700595,347678,1284692,807140,268354,981780,2147604,560260,1815268,1874376
6500053                            ,GA,Atlanta Regional Commission,2003,3745115,287862,710985,350489,1281736,838597,275446,998847,2158265,588003,1838110,1907005
6500053                            ,GA,Atlanta Regional Commission,2004,3804933,294781,721742,356229,1282237,868595,281349,1016523,2175947,612463,1867468,1937465
6500053                            ,GA,Atlanta Regional Commission,2005,3884538,302859,739777,354294,1288463,906414,292731,1042636,2197101,644801,1899273,1985265
6500053                            ,GA,Atlanta Regional Commission,2006,4007301,309704,768239,365788,1311647,944387,307536,1077943,2249606,679752,1958082,2049219
6500053                            ,GA,Atlanta Regional Commission,2007,4106403,316678,789549,373488,1324716,982249,319723,1106227,2289293,710883,2001813,2104590
6500053                            ,GA,Atlanta Regional Commission,2008,4184507,317240,802907,384149,1331338,1012787,336086,1120147,2321790,742570,2038821,2145686
6500053                            ,GA,Atlanta Regional Commission,2009,4242545,311375,813403,392569,1326067,1047004,352127,1124778,2340144,777623,2064626,2177919
6500053                            ,GA,Atlanta Regional Commission,2010,4297454,308698,823644,397710,1317330,1081618,368454,1132342,2349677,815435,2088245,2209209
6500053                            ,GA,Atlanta Regional Commission,2011,4359448,307720,829997,404936,1317363,1113678,385754,1137717,2366904,854827,2116066,2243382
6500053                            ,GA,Atlanta Regional Commission,2012,4434967,306096,838200,418943,1321851,1134983,414894,1144296,2393431,897240,2149927,2285040
6500053                            ,GA,Atlanta Regional Commission,2013,4492806,304107,848661,423839,1323069,1151363,441767,1152768,2403845,936193,2174577,2318229
6500053                            ,GA,Atlanta Regional Commission,2014,4563782,304734,857817,427555,1331026,1174816,467834,1162551,2423076,978155,2205861,2357921
6500053                            ,GA,Atlanta Regional Commission,2015,4643740,306633,868548,431511,1340984,1202137,493927,1175181,2447346,1021213,2241855,2401885
6500053                            ,GA,Atlanta Regional Commission,2016,4730457,307801,878509,436317,1357884,1229843,520103,1186310,2480361,1063786,2282924,2447533
6500053                            ,GA,Atlanta Regional Commission,2017,4796439,306848,882916,438096,1374457,1249095,545027,1189764,2503066,1103609,2313410,2483029
6500053                            ,GA,Atlanta Regional Commission,2018,4851939,306406,880458,441648,1389616,1263202,570609,1186864,2521677,1143398,2340169,2511770
6500053                            ,GA,Atlanta Regional Commission,2019,4906548,303753,878974,447147,1406167,1273327,597180,1182727,2540570,1183251,2364652,2541896
